category,project,path,number,version,filename
queue,Hibernate Search JMS Backend,/artifact/org.hibernate/hibernate-search-backend-jms,12,5.11.8.Final,jars/org.hibernate__hibernate-search-backend-jms___5.11.8.Final.jar
queue,Geronimo Plugins ActiveMQ V5 :: Resource Adapter Core,/artifact/org.apache.geronimo.modules/geronimo-activemq-ra,12,3.0.1,jars/org.apache.geronimo.modules__geronimo-activemq-ra___3.0.1.jar
queue,SwitchYard: Camel Component :: JMS Binding,/artifact/org.switchyard.components/switchyard-component-camel-jms,12,2.1.0.Final,jars/org.switchyard.components__switchyard-component-camel-jms___2.1.0.Final.jar
queue,Ballerina JMS,/artifact/org.ballerinalang/ballerina-jms,12,0.991.0,jars/org.ballerinalang__ballerina-jms___0.991.0.jar
queue,Kill Bill Persistent Queues (bus/notificationQ),/artifact/com.ning.billing.commons/killbill-queue,12,0.2.11,jars/com.ning.billing.commons__killbill-queue___0.2.11.jar
queue,ActiveMQ :: Unit Tests,/artifact/org.apache.activemq/activemq-unit-tests,12,5.16.1,jars/org.apache.activemq__activemq-unit-tests___5.16.1.jar
queue,MockRunner JMS,/artifact/com.mockrunner/mockrunner-jms,12,2.0.6,jars/com.mockrunner__mockrunner-jms___2.0.6.jar
queue,Apache JMeter Jms,/artifact/org.apache.jmeter/ApacheJMeter_jms,12,5.4.1,jars/org.apache.jmeter__ApacheJMeter_jms___5.4.1.jar
queue,Narayana: ArjunaJTA JMS,/artifact/org.jboss.narayana.jta/jms,12,5.10.6.Final,jars/org.jboss.narayana.jta__jms___5.10.6.Final.jar
queue,Ikasan Enterprise Integration Spring Based JMS Endpoints Standalone,/artifact/org.ikasan/ikasan-jms-spring-arjuna,12,3.1.0,jars/org.ikasan__ikasan-jms-spring-arjuna___3.1.0.jar
queue,Apache James RabbitMQ Backend,/artifact/org.apache.james/apache-james-backends-rabbitmq,12,3.5.0,jars/org.apache.james__apache-james-backends-rabbitmq___3.5.0.jar
queue,ActiveMQ :: Optional,/artifact/org.apache.activemq/activemq-optional,11,5.7.0,jars/org.apache.activemq__activemq-optional___5.7.0.jar
queue,Apache ServiceMix :: Bundles :: Spring JMS,/artifact/org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-jms,11,5.3.3_1,jars/org.apache.servicemix.bundles__org.apache.servicemix.bundles.spring-jms___5.3.3_1.jar
queue,Unit Tests,/artifact/org.apache.activemq.tests/unit-tests,11,2.6.3.jbossorg-001,jars/org.apache.activemq.tests__unit-tests___2.6.3.jbossorg-001.jar
queue,Orca Queue,/artifact/com.netflix.spinnaker.orca/orca-queue,11,8.13.0,jars/com.netflix.spinnaker.orca__orca-queue___8.13.0.jar
queue,Apollo LevelDB,/artifact/org.apache.activemq/apollo-leveldb,11,1.7.1,jars/org.apache.activemq__apollo-leveldb___1.7.1.jar
automation,PhantomJSDriver,/artifact/com.codeborne/phantomjsdriver,145,1.4.4,jars/com.codeborne__phantomjsdriver___1.4.4.jar
automation,PhantomJSDriver,/artifact/com.github.detro.ghostdriver/phantomjsdriver,110,1.1.0,jars/com.github.detro.ghostdriver__phantomjsdriver___1.1.0.jar
automation,PhantomJSDriver,/artifact/com.github.detro/phantomjsdriver,65,1.2.0,jars/com.github.detro__phantomjsdriver___1.2.0.jar
automation,WebDriver HtmlUnit,/artifact/org.seleniumhq.webdriver/webdriver-htmlunit,15,0.9.7376,jars/org.seleniumhq.webdriver__webdriver-htmlunit___0.9.7376.jar
automation,WebDriver Firefox,/artifact/org.seleniumhq.webdriver/webdriver-firefox,12,0.9.7376,jars/org.seleniumhq.webdriver__webdriver-firefox___0.9.7376.jar
automation,Geb Core,/artifact/org.codehaus.geb/geb-core,8,0.7.2,jars/org.codehaus.geb__geb-core___0.7.2.jar
automation,WebDriver IE,/artifact/org.seleniumhq.webdriver/webdriver-ie,8,0.9.7376,jars/org.seleniumhq.webdriver__webdriver-ie___0.9.7376.jar
automation,WebDriver Chrome,/artifact/org.seleniumhq.webdriver/webdriver-chrome,4,0.9.7376,jars/org.seleniumhq.webdriver__webdriver-chrome___0.9.7376.jar
automation,PhantomJS Maven Core,/artifact/com.github.klieber/phantomjs-maven-core,3,0.7,jars/com.github.klieber__phantomjs-maven-core___0.7.jar
automation,PhantomJS Embedder,/artifact/net.anthavio/phanbedder-2.1.1,3,1.0.0,jars/net.anthavio__phanbedder-2.1.1___1.0.0.jar
automation,EmbedPhantomJS,/artifact/com.github.jarlakxen/embedphantomjs,1,3.0,jars/com.github.jarlakxen__embedphantomjs___3.0.jar
automation,Simplelenium,/artifact/net.code-story/simplelenium,1,2.2,jars/net.code-story__simplelenium___2.2.jar
xmpp,Smack,/artifact/jivesoftware/smack,97,3.1.0,jars/jivesoftware__smack___3.1.0.jar
xmpp,Smack,/artifact/org.igniterealtime.smack/smack,53,3.2.1,jars/org.igniterealtime.smack__smack___3.2.1.jar
xmpp,Smack,/artifact/org.igniterealtime.smack/smack-tcp,51,4.4.0,jars/org.igniterealtime.smack__smack-tcp___4.4.0.jar
xmpp,Smack Ext,/artifact/org.igniterealtime.smack/smackx,50,3.2.1,jars/org.igniterealtime.smack__smackx___3.2.1.jar
xmpp,Smack,/artifact/org.igniterealtime.smack/smack-core,47,4.4.0,jars/org.igniterealtime.smack__smack-core___4.4.0.jar
xmpp,Camel :: XMPP,/artifact/org.apache.camel/camel-xmpp,17,3.8.0,jars/org.apache.camel__camel-xmpp___3.8.0.jar
xmpp,Tinder XMPP Library,/artifact/org.igniterealtime/tinder,13,1.3.0,jars/org.igniterealtime__tinder___1.3.0.jar
xmpp,RetepXMPP XMPP Protocol Jabber Client,/artifact/uk.org.retep.xmpp.protocol/jabber-client,11,10.6,jars/uk.org.retep.xmpp.protocol__jabber-client___10.6.jar
xmpp,XMPP.rocks Core (RFC 6120 / 6121) Common,/artifact/rocks.xmpp/xmpp-core-common,10,0.8.2,jars/rocks.xmpp__xmpp-core-common___0.8.2.jar
xmpp,RetepXMPP Core,/artifact/uk.org.retep.xmpp/core,10,10.6,jars/uk.org.retep.xmpp__core___10.6.jar
xmpp,RetepXMPP XMPP Core,/artifact/uk.org.retep.xmpp.xmpp/core,8,10.6,jars/uk.org.retep.xmpp.xmpp__core___10.6.jar
xmpp,XMPP.rocks Address Format (RFC 7622),/artifact/rocks.xmpp/xmpp-addr,8,0.8.2,jars/rocks.xmpp__xmpp-addr___0.8.2.jar
xmpp,ActiveMQ :: XMPP,/artifact/org.apache.activemq/activemq-xmpp,8,5.8.0,jars/org.apache.activemq__activemq-xmpp___5.8.0.jar
xmpp,XMPP.rocks Core (RFC 6120 / 6121) Client,/artifact/rocks.xmpp/xmpp-core-client,7,0.8.2,jars/rocks.xmpp__xmpp-core-client___0.8.2.jar
xmpp,RetepXMPP XMPP Protocol Stanzaerror,/artifact/uk.org.retep.xmpp.protocol/stanzaerror,7,10.6,jars/uk.org.retep.xmpp.protocol__stanzaerror___10.6.jar
xmpp,XMPP Transport,/artifact/org.mule.transports/mule-transport-xmpp,6,3.9.0,jars/org.mule.transports__mule-transport-xmpp___3.9.0.jar
xmpp,RetepXMPP XMPP Protocol X Data,/artifact/uk.org.retep.xmpp.protocol/x-data,6,10.6,jars/uk.org.retep.xmpp.protocol__x-data___10.6.jar
xmpp,Mobicents :: Resources :: XMPP Ratype,/artifact/org.mobicents.resources/xmpp-ratype,4,error,error
xmpp,RetepXMPP Annotations,/artifact/uk.org.retep.xmpp/annotations,4,10.6,jars/uk.org.retep.xmpp__annotations___10.6.jar
xmpp,XMPP.rocks Core (RFC 6120 / 6121),/artifact/rocks.xmpp/xmpp-core,4,0.8.2,jars/rocks.xmpp__xmpp-core___0.8.2.jar
xmpp,GLUE Core,/artifact/de.ovgu.dke.glue/glue-core,4,0.2.2,jars/de.ovgu.dke.glue__glue-core___0.2.2.jar
xmpp,Mobicents SLEE RA XMPP Ratype,/artifact/org.mobicents.resources/mobicents-slee-ra-xmpp-ratype,3,2.8.2,jars/org.mobicents.resources__mobicents-slee-ra-xmpp-ratype___2.8.2.jar
xmpp,Camel Quarkus :: XMPP :: Runtime,/artifact/org.apache.camel.quarkus/camel-quarkus-xmpp,3,1.6.0,jars/org.apache.camel.quarkus__camel-quarkus-xmpp___1.6.0.jar
xmpp,RetepXMPP XMPP Protocol Disco Items,/artifact/uk.org.retep.xmpp.protocol/disco-items,3,10.6,jars/uk.org.retep.xmpp.protocol__disco-items___10.6.jar
xmpp,RetepXMPP XMPP Protocol Disco Info,/artifact/uk.org.retep.xmpp.protocol/disco-info,3,10.6,jars/uk.org.retep.xmpp.protocol__disco-info___10.6.jar
xmpp,Restcomm SLEE RA XMPP Ratype,/artifact/org.mobicents.resources/restcomm-slee-ra-xmpp-ratype,3,7.1.9,jars/org.mobicents.resources__restcomm-slee-ra-xmpp-ratype___7.1.9.jar
xmpp,Apache Axis2 Transport XMPP,/artifact/org.apache.axis2/axis2-transport-xmpp,3,1.7.9,jars/org.apache.axis2__axis2-transport-xmpp___1.7.9.jar
xmpp,Spring Boot Starter :: Camel :: XMPP,/artifact/org.apache.camel/camel-xmpp-starter,3,2.25.3,jars/org.apache.camel__camel-xmpp-starter___2.25.3.jar
xmpp,RetepXMPP XMPP Protocol Address,/artifact/uk.org.retep.xmpp.protocol/address,2,10.6,jars/uk.org.retep.xmpp.protocol__address___10.6.jar
xmpp,RetepXMPP XMPP Commons,/artifact/uk.org.retep.xmpp.xmpp/commons,2,9.11,jars/uk.org.retep.xmpp.xmpp__commons___9.11.jar
xmpp,RetepXMPP XMPP Base Protocols,/artifact/uk.org.retep.xmpp.xmpp/base,2,9.11,jars/uk.org.retep.xmpp.xmpp__base___9.11.jar
xmpp,Mobicents SLEE RA XMPP Library,/artifact/org.mobicents.resources/mobicents-slee-ra-xmpp-library,2,2.8.2,jars/org.mobicents.resources__mobicents-slee-ra-xmpp-library___2.8.2.jar
xmpp,ECF XMPP Provider,/artifact/org.eclipse.ecf.provider/xmpp,2,1.0.0-v20070627-1030,jars/org.eclipse.ecf.provider__xmpp___1.0.0-v20070627-1030.jar
xmpp,RetepXMPP XMPP Protocol Jabber Server,/artifact/uk.org.retep.xmpp.protocol/jabber-server,2,10.6,jars/uk.org.retep.xmpp.protocol__jabber-server___10.6.jar
xmpp,OpenHAB XMPP Action,/artifact/org.openhab.action/org.openhab.action.xmpp,2,1.13.0,jars/org.openhab.action__org.openhab.action.xmpp___1.13.0.jar
xmpp,RetepXMPP XEP 0030 Service Discovery,/artifact/uk.org.retep.xmpp/discovery,2,10.6,jars/uk.org.retep.xmpp__discovery___10.6.jar
xmpp,Atmosphere XMPP,/artifact/org.atmosphere/atmosphere-xmpp,2,2.6.4,jars/org.atmosphere__atmosphere-xmpp___2.6.4.jar
xmpp,RetepXMPP XMPP Protocol Streamerror,/artifact/uk.org.retep.xmpp.protocol/streamerror,2,10.6,jars/uk.org.retep.xmpp.protocol__streamerror___10.6.jar
xmpp,Tioga Push Plugin XMPP,/artifact/org.tiogasolutions.push/tioga-push-plugin-xmpp,2,5.0.2,jars/org.tiogasolutions.push__tioga-push-plugin-xmpp___5.0.2.jar
xmpp,Apache ServiceMix :: Components :: XMPP Binding Component,/artifact/org.apache.servicemix/servicemix-xmpp,2,2013.01,jars/org.apache.servicemix__servicemix-xmpp___2013.01.jar
xmpp,XMPP.rocks Debugging Tools,/artifact/rocks.xmpp/xmpp-debug,2,0.8.2,jars/rocks.xmpp__xmpp-debug___0.8.2.jar
xmpp,Restcomm SLEE RA XMPP Library,/artifact/org.mobicents.resources/restcomm-slee-ra-xmpp-library,2,7.1.9,jars/org.mobicents.resources__restcomm-slee-ra-xmpp-library___7.1.9.jar
xmpp,RetepXMPP XMPP Schemas,/artifact/uk.org.retep.xmpp.xmpp/schemas,2,10.6,jars/uk.org.retep.xmpp.xmpp__schemas___10.6.jar
xmpp,Spring Integration XMPP Support,/artifact/org.springframework.integration/spring-integration-xmpp,2,5.4.4,jars/org.springframework.integration__spring-integration-xmpp___5.4.4.jar
xmpp,Notifications XMPP,/artifact/com.atlassian.plugin.notifications/notifications-xmpp,2,3.2.16,jars/com.atlassian.plugin.notifications__notifications-xmpp___3.2.16.jar
xmpp,XFire XMPP,/artifact/org.codehaus.xfire/xfire-xmpp,2,1.2.6,jars/org.codehaus.xfire__xfire-xmpp___1.2.6.jar
xmpp,XMPP.rocks Extensions Client,/artifact/rocks.xmpp/xmpp-extensions-client,2,0.8.2,jars/rocks.xmpp__xmpp-extensions-client___0.8.2.jar
xmpp,RetepXMPP XMPP Protocol Delay,/artifact/uk.org.retep.xmpp.protocol/delay,2,10.6,jars/uk.org.retep.xmpp.protocol__delay___10.6.jar
xmpp,XMPP Agent API,/artifact/org.opendaylight.coretutorials/xmpp-agent-api,2,2.2.0,jars/org.opendaylight.coretutorials__xmpp-agent-api___2.2.0.jar
xmpp,Chatterbox :: XMPP :: API,/artifact/org.tomitribe/chatterbox-xmpp-api,2,0.2,jars/org.tomitribe__chatterbox-xmpp-api___0.2.jar
xmpp,AeroGear Data Synchronization Server XMPP,/artifact/org.jboss.aerogear/sync-server-xmpp,2,error,error
xmpp,PRECIS Framework,/artifact/rocks.xmpp/precis,2,1.1.0,jars/rocks.xmpp__precis___1.1.0.jar
xmpp,Chatterbox :: XMPP :: Resource Adapter Implementation,/artifact/org.tomitribe/chatterbox-xmpp-impl,2,0.2,jars/org.tomitribe__chatterbox-xmpp-impl___0.2.jar
xmpp,WSO2 Carbon Device Mgt Input Adaptor Module XMPP,/artifact/org.wso2.carbon.devicemgt-plugins/org.wso2.carbon.device.mgt.iot.input.adapter.xmpp,1,2.2.7,jars/org.wso2.carbon.devicemgt-plugins__org.wso2.carbon.device.mgt.iot.input.adapter.xmpp___2.2.7.jar
xmpp,RetepXMPP XMPP Protocol Dialback,/artifact/uk.org.retep.xmpp.protocol/dialback,1,10.6,jars/uk.org.retep.xmpp.protocol__dialback___10.6.jar
xmpp,WSO2 Carbon Device Mgt Input Adaptor Module XMPP,/artifact/org.wso2.carbon.devicemgt-plugins/org.wso2.carbon.device.mgt.input.adapter.xmpp,1,4.1.20,jars/org.wso2.carbon.devicemgt-plugins__org.wso2.carbon.device.mgt.input.adapter.xmpp___4.1.20.jar
xmpp,XFire XMPP,/artifact/xfire/xfire-xmpp,1,1.0,jars/xfire__xfire-xmpp___1.0.jar
xmpp,HTTP File Upload Component,/artifact/nl.goodbytes.xmpp.xep/httpfileuploadcomponent,1,1.3.0,jars/nl.goodbytes.xmpp.xep__httpfileuploadcomponent___1.3.0.jar
xmpp,RetepXMPP XMPP Protocol Component Accept,/artifact/uk.org.retep.xmpp.protocol/component-accept,1,10.6,jars/uk.org.retep.xmpp.protocol__component-accept___10.6.jar
xmpp,JIRA XMPP Notifications Plugin,/artifact/com.atlassian.jira.plugin/jira-notifications-xmpp,1,1.0,jars/com.atlassian.jira.plugin__jira-notifications-xmpp___1.0.jar
xmpp,Push Server Plugin XMPP,/artifact/com.cosmicpush/push-server-plugin-xmpp,1,4.0.4,jars/com.cosmicpush__push-server-plugin-xmpp___4.0.4.jar
xmpp,XMPP,/artifact/io.github.stackableregiments/xmpp,1,3.5.0,jars/io.github.stackableregiments__xmpp___3.5.0.jar
xmpp,M2M :: MBI :: XMPP Client Implementation,/artifact/com.bosch.mbi.client/com.bosch.mbi.client.xmpp.impl,1,3.1.1,jars/com.bosch.mbi.client__com.bosch.mbi.client.xmpp.impl___3.1.1.jar
xmpp,Camel SB Starters :: XMPP,/artifact/org.apache.camel.springboot/camel-xmpp-starter,1,3.8.0,jars/org.apache.camel.springboot__camel-xmpp-starter___3.8.0.jar
xmpp,XMPP.rocks Extensions,/artifact/rocks.xmpp/xmpp-extensions,1,0.8.2,jars/rocks.xmpp__xmpp-extensions___0.8.2.jar
xmpp,Restcomm SLEE RA XMPP RA,/artifact/org.mobicents.resources/restcomm-slee-ra-xmpp-ra,1,7.1.9,jars/org.mobicents.resources__restcomm-slee-ra-xmpp-ra___7.1.9.jar
xmpp,XMPP.rocks Extensions Common,/artifact/rocks.xmpp/xmpp-extensions-common,1,0.8.2,jars/rocks.xmpp__xmpp-extensions-common___0.8.2.jar
xmpp,Mobicents :: Resources :: XMPP RA,/artifact/org.mobicents.resources/xmpp-ra,1,error,error
xmpp,RetepXMPP XMPP Protocol Nick,/artifact/uk.org.retep.xmpp.protocol/nick,1,10.6,jars/uk.org.retep.xmpp.protocol__nick___10.6.jar
xmpp,XMPP.rocks WebSocket (RFC 7395) Common,/artifact/rocks.xmpp/xmpp-websocket-common,1,0.8.2,jars/rocks.xmpp__xmpp-websocket-common___0.8.2.jar
xmpp,XMPP Clj,/artifact/xmpp-clj/xmpp-clj,1,0.3.1,jars/xmpp-clj__xmpp-clj___0.3.1.jar
xmpp,RetepXMPP XMPP Protocol Schemas,/artifact/uk.org.retep.xmpp.protocol/schemas,1,10.1,jars/uk.org.retep.xmpp.protocol__schemas___10.1.jar
xmpp,XMPP.rocks NIO Codec,/artifact/rocks.xmpp/xmpp-nio-codec,1,0.8.2,jars/rocks.xmpp__xmpp-nio-codec___0.8.2.jar
xmpp,Apache ServiceMix :: Archetypes :: XMPP Service Unit,/artifact/org.apache.servicemix.tooling/servicemix-xmpp-service-unit,1,2013.01,jars/org.apache.servicemix.tooling__servicemix-xmpp-service-unit___2013.01.jar
xmpp,WSO2 Carbon Device Mgt Output MQTT Adaptor Module,/artifact/org.wso2.carbon.devicemgt-plugins/org.wso2.carbon.device.mgt.output.adapter.xmpp,1,4.1.20,jars/org.wso2.carbon.devicemgt-plugins__org.wso2.carbon.device.mgt.output.adapter.xmpp___4.1.20.jar
xmpp,RetepXMPP XEP 0045 Multi User Chat,/artifact/uk.org.retep.xmpp.server/multiUserChat,1,10.6,jars/uk.org.retep.xmpp.server__multiUserChat___10.6.jar
xmpp,Lift Xmpp,/artifact/net.liftweb/lift-xmpp,1,2.4,jars/net.liftweb__lift-xmpp___2.4.jar
xmpp,RetepXMPP XMPP Protocol MUC Admin,/artifact/uk.org.retep.xmpp.protocol/muc-admin,1,10.6,jars/uk.org.retep.xmpp.protocol__muc-admin___10.6.jar
xmpp,RetepXMPP XMPP Protocol Ping,/artifact/uk.org.retep.xmpp.protocol/ping,1,10.6,jars/uk.org.retep.xmpp.protocol__ping___10.6.jar
xmpp,XMPP PubSub,/artifact/org.renci/xmpp-pubsub,1,1.2,jars/org.renci__xmpp-pubsub___1.2.jar
xmpp,RetepXMPP XMPP Protocol MUC,/artifact/uk.org.retep.xmpp.protocol/muc,1,10.6,jars/uk.org.retep.xmpp.protocol__muc___10.6.jar
xmpp,XMPP Agent Impl,/artifact/org.opendaylight.coretutorials/xmpp-agent-impl,1,2.2.0,jars/org.opendaylight.coretutorials__xmpp-agent-impl___2.2.0.jar
xmpp,RetepXMPP XMPP Protocol MUC User,/artifact/uk.org.retep.xmpp.protocol/muc-user,1,10.6,jars/uk.org.retep.xmpp.protocol__muc-user___10.6.jar
xmpp,EVE Transport XMPP,/artifact/com.almende.eve/eve-transport-xmpp,1,3.1.1,jars/com.almende.eve__eve-transport-xmpp___3.1.1.jar
xmpp,Restcomm SLEE RA XMPP Events,/artifact/org.mobicents.resources/restcomm-slee-ra-xmpp-events,1,7.1.9,jars/org.mobicents.resources__restcomm-slee-ra-xmpp-events___7.1.9.jar
xmpp,WSO2 Carbon XMPP Based Push Notification Provider Implementation,/artifact/org.wso2.carbon.devicemgt/org.wso2.carbon.device.mgt.extensions.push.notification.provider.xmpp,1,3.1.51,jars/org.wso2.carbon.devicemgt__org.wso2.carbon.device.mgt.extensions.push.notification.provider.xmpp___3.1.51.jar
xmpp,LittleShoot Fork of The Smack XMPP Library,/artifact/org.littleshoot/smack-xmpp-3-2-2,1,1.0.6,jars/org.littleshoot__smack-xmpp-3-2-2___1.0.6.jar
xmpp,RetepXMPP Networking Sockets,/artifact/uk.org.retep.xmpp.net/socket,1,10.6,jars/uk.org.retep.xmpp.net__socket___10.6.jar
xmpp,RetepXMPP XMPP Protocol Component Connect,/artifact/uk.org.retep.xmpp.protocol/component-connect,1,10.6,jars/uk.org.retep.xmpp.protocol__component-connect___10.6.jar
xmpp,XMPP.rocks NIO (Netty) Common,/artifact/rocks.xmpp/xmpp-nio-netty-common,1,0.8.2,jars/rocks.xmpp__xmpp-nio-netty-common___0.8.2.jar
xmpp,Apache Axis2 Transport XMPP,/artifact/org.apache.axis2.transport/axis2-transport-xmpp,1,2.0.0-wso2v57,jars/org.apache.axis2.transport__axis2-transport-xmpp___2.0.0-wso2v57.jar
xmpp,XMPP Component SBB,/artifact/org.mobicents.examples/xmpp-component-sbb,1,error,error
xmpp,Mobicents :: Resources :: XMPP Events,/artifact/org.mobicents.resources/xmpp-events,1,error,error
xmpp,LittleShoot XMPP Wrapper,/artifact/org.littleshoot/xmpp,1,1.0.9,jars/org.littleshoot__xmpp___1.0.9.jar
xmpp,SmackX Jingle,/artifact/org.igniterealtime.smack/smackx-jingle,1,3.2.1,jars/org.igniterealtime.smack__smackx-jingle___3.2.1.jar
xmpp,RetepXMPP XMPP Protocol IQ Version,/artifact/uk.org.retep.xmpp.protocol/iq-version,1,10.6,jars/uk.org.retep.xmpp.protocol__iq-version___10.6.jar
xmpp,Mobicents SLEE RA XMPP RA,/artifact/org.mobicents.resources/mobicents-slee-ra-xmpp-ra,1,2.8.2,jars/org.mobicents.resources__mobicents-slee-ra-xmpp-ra___2.8.2.jar
xmpp,DSB Transport XMPP,/artifact/org.ow2.petals.dsb/dsb-transport-xmpp,1,1.0.0,jars/org.ow2.petals.dsb__dsb-transport-xmpp___1.0.0.jar
xmpp,RetepXMPP XMPP Protocol Streams,/artifact/uk.org.retep.xmpp.protocol/streams,1,10.6,jars/uk.org.retep.xmpp.protocol__streams___10.6.jar
xmpp,Mobicents SLEE RA XMPP Events,/artifact/org.mobicents.resources/mobicents-slee-ra-xmpp-events,1,2.8.2,jars/org.mobicents.resources__mobicents-slee-ra-xmpp-events___2.8.2.jar
xmpp,WSO2 Carbon Device Mgt Output MQTT Adaptor Module,/artifact/org.wso2.carbon.devicemgt-plugins/org.wso2.carbon.device.mgt.iot.output.adapter.xmpp,1,2.2.7,jars/org.wso2.carbon.devicemgt-plugins__org.wso2.carbon.device.mgt.iot.output.adapter.xmpp___2.2.7.jar
xmpp,SQLSpaces XMPP Client Connection,/artifact/info.collide/sqlspaces-client-xmpp,1,3.10.0,jars/info.collide__sqlspaces-client-xmpp___3.10.0.jar
xmpp,GTMS XMPP Extensions GTX,/artifact/net.gltd.gtms.xmpp.extensions/xmpp-extensions-gtx,1,1.0.1,jars/net.gltd.gtms.xmpp.extensions__xmpp-extensions-gtx___1.0.1.jar
quality,AssertJ Fluent Assertions,/artifact/org.assertj/assertj-core,10181,3.19.0,jars/org.assertj__assertj-core___3.19.0.jar
quality,FEST Fluent Assertions,/artifact/org.easytesting/fest-assert,1143,1.4,jars/org.easytesting__fest-assert___1.4.jar
quality,FEST Fluent Assertions (Core),/artifact/org.easytesting/fest-assert-core,645,error,error
quality,Objectos :: Assertion,/artifact/br.com.objectos/assertion,152,0.9.0,jars/br.com.objectos__assertion___0.9.0.jar
quality,Objectos :: Way :: Assertion,/artifact/br.com.objectos.way/assertion,71,0.4.1,jars/br.com.objectos.way__assertion___0.4.1.jar
quality,AssertJ For Android,/artifact/com.squareup.assertj/assertj-android,24,1.2.0,jars/com.squareup.assertj__assertj-android___1.2.0.jar
